exper_id,average_loss_cov,n,eps,data_dim,mu,mu_out,par_reg1,learn_par,dicay_par,exper_iter,optim_iter,L,init_loc,date,time,std_loss_cov
104 ,1.6503 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.001 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 09:49
105 ,1.2655 ,10000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 11:03
106 ,1.2111 ,10000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 13:14
107 ,1.2448 ,10000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 15:17
108 ,1.1783 ,10000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 17:24
109 ,1.1445 ,10000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 19:31
110 ,3.7899 ,10000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.1 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 21:38
111 ,4.1526 ,10000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.1 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 23:41
112 ,4.6126 ,10000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.1 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 01:51
113 ,10.586 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 02:22
114 ,10.140 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 02:36
115 ,7.9495 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,1 ,1 ,1 ,0.0 ,2022-12-08 , 02:47
116 ,6.5707 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,1 ,1 ,1 ,0.0 ,2022-12-08 , 02:48
117 ,8.7241 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,20 ,1 ,0.0 ,2022-12-08 , 02:58
118 ,6.5613 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 03:13
119 ,9.5499 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 03:26
120 ,7.9130 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 03:39
121 ,9.0599 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 03:52
122 ,9.3858 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 04:05
123 ,8.4121 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 04:18
124 ,1.9897 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 04:31
125 ,5.3878 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 04:44
126 ,3.8272 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 04:57
127 ,3.7675 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 05:10
128 ,5.3191 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.1 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 05:23
129 ,11.112 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 05:36
130 ,7.6227 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 05:49
131 ,6.7564 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 06:02
132 ,7.2714 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 06:16
133 ,9.7729 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 06:29
134 ,6.4392 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.001 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 06:42
135 ,11.182 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.001 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 06:55
136 ,7.8360 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.001 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 07:08
137 ,6.4970 ,1000 ,0.2 ,10 ,0.0 ,6.0 ,0.005 ,0.001 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-08 , 07:21
